PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
30.0,34.0,28.4,85.0,91.7,29.83,41.60711
32.0,37.0,28.7,86.0,91.9,29.81,41.57106
31.0,35.0,28.9,86.0,92.8,29.98,41.64032
29.0,32.0,28.8,85.0,91.3,30.21,41.8258
28.0,31.0,29.0,86.0,89.7,30.2,42.1661
29.0,32.0,29.2,83.0,90.2,29.95,42.13327
29.0,32.0,29.4,84.0,91.0,29.8,42.11202
29.0,32.0,29.3,82.0,90.6,29.82,42.03753
26.0,29.0,29.5,85.0,90.6,29.83,41.92424
27.0,31.0,29.7,83.0,91.0,29.86,41.97389
31.0,35.0,29.4,79.0,90.5,29.93,42.14193
33.0,37.0,29.0,80.0,91.4,30.1,42.15237
31.0,35.0,29.0,81.0,90.1,29.98,41.97483
26.0,29.0,29.0,84.0,91.1,29.91,42.1385
30.0,34.0,28.8,79.0,91.7,30.21,42.0996
30.0,34.0,29.0,85.0,89.7,30.22,42.29991
29.0,32.0,29.3,85.0,89.8,30.18,42.32728
29.0,32.0,29.5,84.0,88.9,29.99,42.35488
28.5,32.0,29.4,81.5,90.2,30.19,42.05341
29.0,32.0,29.8,80.0,89.6,30.31,42.04126
31.0,35.0,29.6,83.0,89.4,30.33,42.03872
30.0,34.0,29.5,78.0,88.6,30.33,41.54383
28.0,31.0,29.4,82.0,87.8,30.25,41.45796
27.0,30.0,29.8,84.0,89.1,30.27,41.15197
25.0,28.0,30.2,83.0,90.1,30.44,40.51756
27.0,31.0,30.3,80.0,88.1,30.56,40.05819
28.0,31.0,30.0,77.0,88.6,30.53,39.52668
25.0,29.5,30.2,80.5,87.7,30.52,39.08068
26.0,29.0,30.2,78.0,88.7,30.56,39.14791
22.0,24.0,30.5,81.0,88.0,30.47,38.80086
24.0,27.0,30.6,79.0,88.0,30.33,38.57332
24.0,27.0,30.4,78.0,87.7,30.32,38.41204
22.0,24.0,30.5,78.0,88.5,30.29,38.42662
22.0,24.0,30.5,76.0,88.3,30.36,38.14427
24.0,27.0,30.2,76.0,87.8,30.47,38.24701
25.0,28.0,30.0,78.0,87.5,30.52,38.08752
21.0,24.0,30.2,81.0,86.9,30.67,37.31292
21.0,23.0,30.3,77.0,86.5,30.7,36.79371
20.0,22.0,30.2,80.0,86.3,30.94,36.1724
21.0,24.0,30.0,78.0,85.6,31.02,35.59541
21.0,23.0,30.2,80.0,84.9,30.93,34.97894
21.0,23.0,30.3,75.0,85.0,30.88,34.14931
19.0,21.0,30.3,80.0,85.1,30.99,33.82141
21.0,24.0,30.7,79.0,84.0,31.01,33.27268
23.0,26.0,30.9,78.0,84.8,31.08,32.68688
20.0,24.0,31.0,76.0,85.4,31.14,32.36082
18.0,20.0,31.2,79.0,85.8,31.26,32.35563
18.0,20.0,31.3,77.0,84.3,31.24,32.58583
19.0,21.0,31.5,78.0,85.8,31.08,32.59988
19.0,21.0,31.7,76.0,85.7,31.04,32.74601
20.0,22.0,31.7,76.0,86.5,31.25,32.80567
19.0,21.0,31.9,72.0,84.7,31.22,32.94083
22.0,25.0,31.8,77.0,85.0,31.13,33.03316
21.0,24.0,32.1,75.0,85.3,30.98,33.18051
22.0,24.0,32.3,74.0,86.0,30.86,33.46029
23.0,26.0,31.7,73.0,86.3,30.72,33.7226
21.0,23.0,31.9,75.0,86.9,30.63,34.05249
20.0,22.0,32.0,79.0,87.2,30.59,34.13112
24.0,27.0,32.1,76.0,87.0,30.55,33.95147
23.0,26.0,31.9,77.0,86.3,30.51,33.85569
22.0,24.0,31.8,74.0,87.2,30.53,33.65826
22.0,25.0,31.4,72.0,87.3,30.6,33.66829
21.0,23.0,31.2,75.0,86.3,30.69,33.44179
22.0,24.0,31.0,75.0,86.4,30.62,33.39434
18.0,20.0,31.1,78.0,86.8,30.61,33.27146
18.0,20.0,30.6,76.0,86.8,30.77,33.13327
18.0,20.0,30.7,78.0,85.6,30.9,32.77406
20.0,22.0,30.7,75.0,85.4,31.0,32.36916
18.0,20.0,30.7,78.0,84.3,30.96,32.06856
18.0,20.0,30.9,79.0,85.2,30.8,31.79156
19.0,21.0,30.5,75.0,85.6,30.73,31.57924
17.0,19.0,30.9,78.0,85.8,30.71,31.4655
19.0,21.0,31.2,78.0,85.6,30.75,31.43721
20.0,22.0,31.5,78.0,85.1,30.84,31.32883
18.0,20.0,31.6,75.0,85.2,30.84,31.36295
20.0,22.0,31.1,74.0,84.9,30.68,31.0146
18.0,20.0,30.9,73.0,85.3,30.56,30.8425
16.0,18.0,30.7,76.0,85.4,30.51,30.89715
17.0,19.0,30.8,77.0,85.7,30.45,30.73165
18.0,20.0,30.9,77.0,85.8,30.4,30.54093
18.0,20.0,30.9,75.0,86.3,30.37,30.214
17.0,19.0,30.5,75.0,85.5,30.36,29.79192
16.0,20.0,30.5,76.0,86.8,30.38,29.57409
17.0,19.0,30.2,75.0,87.4,30.42,29.3194
18.0,20.0,30.0,77.0,86.7,30.42,28.79555
15.0,17.0,30.0,77.0,85.9,30.45,28.56149
15.0,18.0,29.9,77.0,85.1,30.39,28.52726
16.0,18.0,29.9,77.0,86.7,30.44,28.73882
18.0,20.0,29.9,78.0,85.7,30.41,28.64418
17.0,19.0,30.0,77.0,86.1,30.41,28.72697
16.0,18.0,29.9,77.0,86.0,30.43,28.79561
15.0,17.0,29.9,78.0,86.2,30.46,28.9826
17.0,19.0,29.9,78.0,85.7,30.54,29.20044
17.0,20.0,29.9,78.0,85.1,30.57,29.33173
17.0,19.0,29.9,78.0,85.3,30.6,29.70201
16.0,18.0,30.0,78.0,86.5,30.68,30.06707
17.0,19.0,30.0,78.0,84.9,30.81,30.12772
16.5,18.5,30.05,77.5,84.4,31.05,29.88125
18.0,20.0,30.2,77.0,84.3,31.11,29.74419
18.0,20.0,30.3,77.0,84.3,31.14,29.81072
14.0,15.0,30.3,77.0,83.6,31.28,29.7095
17.0,19.0,30.5,77.0,82.5,31.3,29.59592
17.0,19.0,30.6,77.0,82.0,31.36,29.51446
18.0,20.0,30.7,77.0,83.0,31.56,29.45076
20.0,24.0,30.9,77.0,81.0,31.74,29.38091
19.0,21.0,31.1,76.0,81.7,31.86,29.20858
18.0,20.0,31.2,76.0,80.9,31.7,28.90797
17.0,19.0,31.5,76.0,81.6,31.62,28.53422
15.0,17.0,31.8,75.0,81.9,31.83,28.24136
16.0,18.0,32.1,75.0,81.1,31.99,27.98904
16.0,18.0,32.6,74.0,80.7,31.73,27.74897
17.0,19.0,32.8,71.0,82.6,31.92,27.51958
14.0,16.0,32.6,73.0,83.9,32.31,27.32951
14.0,15.0,32.7,71.0,78.29,32.46,27.24419
14.0,16.0,33.1,73.0,78.33,32.59,27.12133
16.0,18.0,33.5,71.0,79.15,32.15,26.97277
16.0,18.0,33.4,67.0,80.2,31.78,27.0653
15.0,17.0,33.6,72.0,81.1,31.52,27.16007
14.0,15.0,34.0,72.0,81.5,31.34,27.43329
16.0,18.0,34.4,71.0,82.0,31.19,27.71892
14.0,15.0,34.6,71.0,83.6,31.31,27.89438
17.0,19.0,34.8,71.0,82.6,31.45,27.85298
15.0,18.0,34.9,70.0,80.6,31.5,28.07716
18.0,20.0,34.7,67.0,80.7,31.54,28.16585
16.0,18.0,34.5,66.0,80.9,31.59,28.12409
18.0,20.0,34.2,67.0,80.9,31.62,27.91891
14.0,15.0,34.0,70.0,79.99,31.55,27.7644
15.0,17.0,34.0,70.0,80.8,31.52,27.55011
17.0,20.0,34.0,70.0,81.4,31.58,27.67079
15.0,17.0,34.1,70.0,81.8,31.64,27.56768
15.0,17.0,34.0,70.0,80.4,31.57,27.55336
16.0,20.0,34.0,70.0,81.2,31.59,27.41466
15.0,17.0,33.9,70.0,82.8,31.58,27.39477
15.0,17.0,33.8,70.0,81.8,31.53,27.16265
17.0,19.0,33.8,70.0,80.8,31.45,26.92954
14.0,15.0,33.7,69.0,82.3,31.39,27.01776
13.0,14.0,33.7,70.0,81.5,31.5,26.97338
14.0,15.0,33.5,70.0,81.2,31.53,26.94497
15.0,17.0,33.5,69.0,80.8,31.6,26.99386
16.0,18.0,33.3,70.0,80.3,31.45,26.86765
15.0,17.0,33.2,68.0,82.3,31.38,26.82101
15.0,17.0,33.1,70.0,80.8,31.34,26.69054
14.0,15.0,33.0,69.0,80.5,31.24,26.6889
15.0,17.0,32.8,70.0,80.7,31.24,26.667
14.0,15.0,32.7,71.0,80.9,31.33,26.78578
15.0,17.0,32.8,70.0,81.1,31.36,26.90434
13.0,14.0,32.7,71.0,79.95,31.45,26.97592
17.0,20.0,32.6,70.0,80.4,31.63,27.03873
16.0,18.0,32.5,70.0,80.1,31.72,27.28929
15.0,17.0,32.4,70.0,78.47,31.76,27.37492
17.0,19.0,32.4,70.0,78.19,31.79,27.37914
14.0,15.0,32.5,71.0,79.8,32.0,27.57376
14.0,15.0,32.5,71.0,77.31,32.06,27.75273
12.0,13.0,32.8,71.0,78.21,32.15,28.02422
15.0,17.0,32.9,71.0,78.25,32.09,28.10695
15.0,18.0,33.1,69.0,77.94,32.03,28.07523
16.0,18.0,33.3,70.0,78.24,32.02,28.42122
16.0,18.0,33.6,69.0,78.76,32.14,28.53177
18.0,20.0,33.7,70.0,77.37,32.35,28.69776
17.0,19.0,34.0,67.0,76.41,32.66,28.67383
17.0,19.0,34.2,67.0,76.73,32.48,28.82504
16.0,18.0,34.5,67.0,77.48,32.37,28.85368
16.0,18.0,34.7,67.0,78.04,32.47,28.98353
17.0,19.0,34.9,68.0,78.88,32.69,29.14694
12.0,13.0,34.8,66.0,87.0,31.7,18.61761
13.0,14.0,34.6,67.0,86.2,31.88,18.31265
11.0,12.0,34.3,67.0,85.0,31.97,18.12596
12.0,13.0,34.1,67.0,85.4,32.3,17.88093
14.0,15.0,33.8,68.0,83.9,32.27,17.68531
11.0,12.0,33.6,68.0,84.5,32.17,17.43208
12.0,13.0,33.6,68.0,84.9,32.23,17.25348
13.0,14.0,33.7,68.0,83.7,32.37,17.2211
13.0,14.0,33.7,68.0,84.5,32.6,17.16331
12.0,13.0,33.9,68.0,81.6,32.6,16.91466
12.0,13.0,34.0,68.0,84.0,32.44,16.89924
12.0,13.0,34.1,66.0,83.2,32.47,16.81977
12.0,13.0,34.2,67.0,83.4,32.29,16.70499
13.0,14.0,34.4,67.0,84.7,32.24,16.85547
11.0,12.0,34.5,66.0,83.8,32.43,16.9032
10.0,11.0,34.7,66.0,84.1,32.49,16.88834
11.0,12.0,34.7,66.0,83.5,32.55,16.8186
10.0,11.0,34.6,66.0,82.6,32.53,16.74417
9.0,10.0,34.6,65.0,83.1,32.47,16.47714
12.0,13.0,34.4,67.0,83.4,32.37,16.47358
10.0,11.0,34.7,66.0,83.1,32.4,16.59363
10.0,11.0,34.8,66.0,82.0,32.5,16.63008
9.0,10.0,34.8,64.0,82.5,32.54,16.88107
11.0,12.0,34.9,67.0,82.1,32.72,17.10925
10.0,11.0,34.9,66.0,80.8,32.78,17.33644
11.0,12.0,35.0,66.0,81.6,32.75,17.29959
11.0,12.0,34.8,65.0,84.8,31.42,27.80956
14.0,16.0,34.6,65.0,84.9,31.4,27.97883
11.0,12.0,34.3,65.0,85.5,31.27,28.34014
14.0,15.0,34.1,66.0,85.0,31.19,28.57073
11.0,12.0,33.7,67.0,84.9,31.13,28.57205
10.0,11.0,33.5,67.0,85.8,30.99,27.69209
11.0,12.0,33.3,67.0,86.0,30.9,27.88801
12.0,13.0,33.0,68.0,86.2,30.88,27.34851
10.0,11.0,32.8,68.0,86.2,30.9,26.90391
10.0,11.0,32.2,69.0,86.4,30.94,19.74232
12.0,13.0,31.9,70.0,86.4,30.92,19.84367
12.0,13.0,31.7,70.0,85.9,30.91,20.11027
12.0,13.0,31.5,70.0,86.5,30.93,20.22079
13.0,14.0,31.2,70.0,86.6,30.91,20.17473
13.0,14.0,31.0,71.0,87.6,30.76,20.18139
10.0,11.0,30.7,72.0,88.3,30.56,19.95799
11.0,12.0,30.6,72.0,89.0,30.43,19.99082
13.0,14.0,30.3,72.0,89.4,30.39,19.76585
14.0,15.0,30.3,72.0,90.2,30.36,19.65424
13.0,15.0,30.1,73.0,90.4,30.29,19.63402
11.0,12.0,29.8,74.0,90.4,30.26,19.58948
12.0,13.0,29.6,74.0,90.6,30.29,19.70533
14.0,15.0,29.5,75.0,90.3,30.31,19.92256
14.0,16.0,29.4,75.0,90.1,30.22,19.9883
14.0,15.0,29.3,75.0,90.6,30.1,20.31624
11.0,12.0,28.9,77.0,91.2,29.97,20.94977
13.0,14.0,28.8,76.0,91.5,29.97,21.49249
16.0,18.0,28.7,76.0,92.0,30.02,22.08354
18.0,20.0,28.7,76.0,91.2,30.02,22.91342
15.0,17.0,28.6,76.0,91.5,29.97,23.49249
17.0,19.0,28.5,77.0,91.8,29.78,23.31244
22.0,24.0,28.1,78.0,92.5,29.69,23.00272
19.0,22.0,28.0,78.0,92.9,29.66,22.6397
22.0,26.0,28.0,78.0,92.9,29.66,22.10554
28.0,31.0,28.0,78.0,93.4,29.71,21.68384
21.0,24.0,27.9,78.0,93.1,29.73,22.37242
13.0,14.0,27.8,79.0,93.1,29.84,24.16327
11.0,12.0,27.6,79.0,92.9,29.84,24.88349
10.0,11.0,27.6,78.0,93.0,29.78,25.12831
11.0,12.0,27.5,80.0,93.2,29.71,24.78246
13.0,14.0,27.5,79.0,92.9,29.72,25.09365
14.0,15.0,27.5,79.0,93.5,29.68,26.43186
17.5,19.5,27.5,79.0,93.4,29.64,30.44214
15.0,17.0,27.4,80.0,93.3,29.6,32.68625
23.0,26.0,27.5,79.0,93.7,29.51,34.41716
32.0,36.0,27.5,79.0,93.9,29.49,36.00034
40.0,45.0,27.4,82.0,93.8,29.42,34.7676
34.0,39.0,27.3,80.0,94.0,29.36,32.73105
42.0,47.0,27.4,80.0,94.2,29.39,31.7329
39.0,44.0,27.3,80.0,94.4,29.35,31.03328
23.0,26.0,27.2,80.0,95.0,29.4,30.39813
38.0,43.0,27.3,79.0,94.7,29.46,29.06409
19.0,21.0,27.2,80.0,94.2,29.48,28.31421
13.0,14.0,27.2,79.0,93.8,29.42,27.08811
13.0,14.0,27.3,80.0,93.9,29.44,26.32971
17.0,19.0,27.2,81.0,93.7,29.44,26.50593
16.0,18.0,27.2,82.0,93.5,29.46,26.08323
24.0,27.0,27.2,81.0,93.8,29.37,25.94222
23.0,26.0,27.2,80.0,94.1,29.39,26.20014
28.0,31.0,27.2,80.0,93.8,29.43,26.64494
38.0,43.0,27.2,80.0,94.1,29.5,27.27128
32.0,37.0,27.4,80.0,94.1,29.53,27.88298
21.0,23.0,27.2,79.0,93.2,29.46,28.01147
17.0,19.0,27.2,80.0,93.4,29.42,28.26435
15.0,17.0,27.3,80.0,93.7,29.41,28.78686
13.0,14.0,27.2,80.0,93.7,29.43,29.29716
21.0,23.0,27.4,80.0,94.0,29.42,29.84168
23.0,26.0,27.4,80.0,94.1,29.39,31.27975
24.0,27.0,27.2,80.0,93.9,29.43,33.1115
28.0,31.0,27.4,80.0,93.9,29.43,33.49739
35.0,39.0,27.4,80.0,94.3,29.36,33.67904
36.0,41.0,27.4,80.0,94.5,29.32,33.36097
39.0,45.0,27.4,83.0,94.5,29.3,33.23321
24.0,27.0,27.4,81.0,95.4,29.25,32.08048
26.0,29.0,27.4,81.0,95.3,29.27,31.09985
19.0,21.0,27.3,82.0,95.2,29.3,29.21574
22.0,24.0,27.1,83.0,94.9,29.3,27.01484
22.0,25.0,27.2,83.0,94.8,29.16,25.08277
19.0,21.0,27.2,82.0,95.9,29.05,24.05464
23.0,26.0,27.1,83.0,96.1,29.04,22.92983
26.0,29.0,27.2,82.0,95.9,29.03,22.2268
20.0,22.0,27.2,82.0,96.1,29.04,21.48043
16.0,18.0,27.2,84.0,95.9,29.03,20.73191
11.0,12.0,27.1,85.0,96.1,29.1,20.26323
10.0,11.0,26.8,86.0,95.9,29.09,19.4367
12.0,13.0,26.7,86.0,95.9,29.08,18.3356
12.0,13.0,27.0,84.0,95.7,29.09,18.35206
11.0,13.0,27.0,84.0,95.7,29.12,19.02888
12.0,14.0,27.0,84.0,95.1,29.1,19.98308
12.0,13.0,26.9,84.0,95.2,29.11,20.94464
10.0,11.0,26.9,85.0,95.0,29.11,21.49801
16.0,18.0,26.9,84.0,95.0,29.1,22.14465
19.0,21.0,27.0,85.0,95.0,29.12,22.867
18.0,21.0,26.9,84.0,95.1,29.13,23.81013
20.0,23.0,26.9,84.0,95.0,29.08,25.32075
24.0,27.0,27.0,84.0,95.0,29.07,26.54255
20.0,22.0,27.0,84.0,95.1,29.08,27.51996
18.0,20.0,27.0,84.0,95.4,29.02,28.2786
20.0,22.0,26.9,84.0,95.7,28.97,29.10656
23.0,27.0,27.0,84.0,95.9,28.96,29.6551
27.0,31.0,26.9,84.0,96.5,28.94,29.99087
24.0,27.0,26.9,84.0,96.7,28.88,30.36147
25.0,28.0,26.7,85.0,96.9,28.84,30.41582
28.0,31.0,26.8,84.0,97.0,28.74,29.47957
28.0,32.0,26.8,84.0,97.5,28.71,27.99336
27.0,30.0,26.7,85.0,97.9,28.66,26.82381
23.0,27.0,26.7,85.0,98.1,28.65,25.55866
20.0,22.0,26.6,85.0,98.4,28.6,24.32672
18.0,20.0,26.6,85.0,98.7,28.57,23.00197
14.0,15.0,26.6,85.0,98.7,28.56,21.44213
11.0,12.0,26.5,85.0,98.8,28.6,20.06006
12.0,13.0,26.4,85.0,98.6,28.6,18.93721
13.0,14.0,26.4,85.0,98.8,28.6,17.9685
14.0,15.0,26.3,86.0,98.7,28.59,17.17431
11.0,13.0,26.3,86.0,98.7,28.57,16.81101
13.0,14.0,26.2,86.0,98.9,28.58,16.68502
12.0,13.0,26.2,86.0,98.9,28.5,16.4179
12.0,13.0,26.2,86.0,99.4,28.48,16.32934
13.0,14.0,26.2,86.0,99.4,28.44,16.03169
10.0,11.0,26.1,86.0,99.6,28.42,15.78597
10.0,11.0,26.1,86.0,99.7,28.38,15.46995
10.0,11.0,26.1,87.0,99.9,28.4,15.11752
11.0,12.0,26.0,86.0,99.9,28.45,14.88055
11.0,12.0,26.0,86.0,99.7,28.41,14.69251
12.0,13.0,26.0,87.0,99.9,28.39,14.57185
10.0,11.0,25.8,87.0,99.6,28.43,14.65278
11.0,12.0,25.8,87.0,99.4,28.38,14.65329
10.0,11.0,25.9,87.0,99.3,28.35,14.69402
10.0,11.0,25.8,87.0,99.4,28.33,14.70511
8.0,9.0,25.7,87.0,99.5,28.35,14.91652
10.0,11.0,25.8,87.0,99.5,28.34,14.92225
10.0,11.0,25.7,87.0,99.1,28.32,15.05267
11.0,12.0,25.6,87.0,98.9,28.35,15.03197
11.0,12.0,25.6,87.0,99.2,28.38,14.94422
9.0,10.0,25.6,87.0,98.8,28.36,14.85443
10.0,11.0,25.5,87.0,99.0,28.37,14.74748
8.0,9.0,25.5,87.0,98.7,28.44,14.62132
9.0,10.0,25.6,87.0,98.4,28.43,14.54208
8.0,9.0,25.5,87.0,98.6,28.4,14.4089
8.0,9.0,25.5,87.0,98.8,28.39,14.17509
10.0,11.0,25.5,87.0,98.8,28.39,14.15539
10.0,11.0,25.5,88.0,98.7,28.4,14.13069
8.0,9.0,25.5,87.0,99.2,28.4,14.15128
8.0,9.0,25.5,87.0,99.1,28.48,14.25574
8.0,9.0,25.5,87.0,98.9,28.49,14.37192
9.0,10.0,25.5,87.0,98.9,28.49,14.48853
8.0,9.0,25.5,87.0,99.7,28.46,14.78999
11.0,12.0,25.5,87.0,99.5,28.46,15.00386
21.0,24.0,25.5,87.0,99.7,28.41,15.25781
12.0,13.0,25.5,88.0,99.6,28.42,15.78167
11.0,12.0,25.5,88.0,99.5,28.41,15.93071
11.0,12.0,25.5,88.0,99.8,28.43,16.02114
10.0,11.0,25.5,88.0,99.5,28.4,16.1419
11.0,12.0,25.5,88.0,99.7,28.37,16.30813
10.0,11.0,25.5,88.0,99.6,28.36,16.29861
10.0,11.0,25.5,88.0,99.7,28.34,16.4072
12.0,13.0,25.6,88.0,99.9,28.35,16.44281
12.0,13.0,25.5,88.0,99.7,28.35,16.40496
10.0,11.0,25.5,89.0,99.5,28.39,16.33661
10.0,11.0,25.4,88.0,99.4,28.42,16.29611
11.0,12.0,25.4,88.0,99.3,28.44,16.28684
11.0,12.0,25.5,88.0,99.1,28.43,16.4158
11.0,12.0,25.4,88.0,98.8,28.39,16.43165
12.0,13.0,25.4,88.0,99.0,28.38,16.59389
12.0,13.0,25.5,88.0,99.3,28.4,16.74719
10.5,11.5,25.5,88.0,98.9,28.5,17.02459
10.0,11.0,25.5,88.0,98.7,28.47,16.94005
13.0,15.0,25.4,88.0,99.0,28.36,16.99734
12.0,13.0,25.4,88.0,99.6,28.36,16.93886
13.0,15.0,25.4,88.0,99.4,28.37,16.92837
12.0,13.0,25.4,88.0,99.6,28.41,16.94616
14.0,15.0,25.5,88.0,99.8,28.49,16.83409
12.0,13.0,25.5,88.0,99.2,28.5,16.6745
12.0,13.0,25.5,88.0,99.1,28.51,16.5883
13.0,14.0,25.5,88.0,98.6,28.47,16.50194
11.0,12.0,25.5,88.0,98.9,28.4,16.31478
13.0,14.0,25.5,88.0,99.0,28.4,16.18867
13.0,15.0,25.6,88.0,99.1,28.35,16.04103
11.0,12.0,25.6,88.0,99.4,28.33,16.04123
13.0,14.0,25.7,88.0,99.5,28.31,16.2236
12.0,13.0,25.6,88.0,99.4,28.34,16.2888
14.0,15.0,25.6,88.0,99.3,28.35,16.34806
12.0,13.0,25.6,88.0,99.2,28.36,16.56244
11.0,13.0,25.5,88.0,99.1,28.32,16.91154
11.0,12.0,25.5,89.0,99.5,28.32,17.02873
13.0,14.0,25.4,89.0,99.6,28.35,17.10775
13.0,14.0,25.5,88.0,99.7,28.39,17.13482
12.0,13.0,25.4,89.0,99.5,28.41,17.04065
14.0,17.0,25.4,89.0,99.9,28.41,17.09798
10.0,11.0,25.4,88.0,99.7,28.45,17.01623
12.0,13.0,25.4,89.0,100.0,28.4,16.91904
11.0,12.0,26.5,95.0,99.7,28.14,15.73247
13.0,14.0,26.6,95.0,99.5,28.16,15.80613
12.0,13.0,26.7,93.0,99.7,28.31,15.82193
11.0,12.0,26.8,94.0,99.0,28.44,15.82678
12.0,13.0,27.0,94.0,98.0,28.48,15.76178
11.0,12.0,27.2,93.0,97.5,28.56,15.86288
13.0,14.0,27.3,90.0,97.9,28.63,15.90629
13.0,14.0,27.5,92.0,99.0,28.68,15.92506
14.0,15.0,27.7,92.0,97.1,28.55,15.95394
12.0,13.0,27.9,90.0,97.6,28.43,15.96996
13.0,14.0,28.05,90.0,99.1,28.55,16.1456
13.0,14.0,28.3,90.0,96.8,28.54,16.33362
13.0,14.0,28.3,89.0,97.5,28.47,16.3219
13.0,14.0,28.4,87.0,97.7,28.45,16.54777
15.0,17.0,28.2,85.0,98.1,28.67,16.80397
13.0,14.0,28.3,88.0,96.0,28.55,16.91395
11.0,12.0,28.4,89.0,97.0,28.47,17.01675
13.0,14.0,28.5,89.0,97.2,28.46,17.07242
13.0,14.0,28.7,89.0,97.6,28.43,17.35942
13.0,15.0,28.8,88.0,97.6,28.46,17.623
14.0,15.0,29.0,89.0,97.8,28.57,17.86007
16.0,18.0,29.0,87.0,97.2,28.69,18.02044
15.0,17.0,29.2,86.0,97.1,28.7,18.06629
15.0,17.0,29.2,85.0,98.3,28.82,18.04162
17.0,19.0,29.3,87.0,95.9,28.74,18.14147
15.0,17.0,29.5,87.0,95.6,28.65,18.2571
15.0,17.0,29.7,86.5,95.9,28.53,18.28606
16.0,18.0,29.75,83.5,96.3,28.57,18.26566
16.0,18.0,29.6,85.0,96.3,28.64,18.28282
15.0,17.0,29.3,81.0,95.5,28.63,18.41225
13.0,14.0,29.0,83.0,96.3,28.56,18.51767
13.0,14.0,28.9,86.0,96.9,28.53,18.82465
12.0,13.0,29.0,87.0,96.7,28.59,19.05606
13.5,14.5,29.1,86.5,96.9,28.68,19.08225
14.0,15.0,29.0,86.0,96.3,28.71,19.24777
14.5,16.0,28.7,84.5,95.3,28.8,19.64501
13.0,14.0,28.4,86.0,95.5,28.69,19.70144
14.0,15.0,28.5,87.0,96.1,28.69,19.46263
14.0,15.0,28.6,87.0,95.8,28.69,19.36597
13.0,14.0,28.7,87.0,95.4,28.64,19.16734
14.5,16.0,28.7,85.0,95.4,28.67,19.03904
15.0,17.0,28.3,84.0,95.2,28.78,18.88075
16.0,18.0,28.4,86.0,95.4,28.9,18.79886
13.0,14.0,27.9,84.0,94.4,29.15,18.46452
14.0,15.0,27.8,85.0,93.4,29.15,18.30717
15.5,17.0,27.8,86.5,93.7,29.02,18.28753
14.0,15.5,28.0,86.5,94.7,29.01,18.42885
14.0,16.0,28.3,87.0,93.9,29.01,18.6073
15.0,17.0,28.2,85.0,94.5,29.04,18.73437
14.0,15.0,28.1,84.0,94.2,29.22,18.81098
13.0,14.0,28.3,86.0,92.3,29.24,18.82545
16.0,18.0,28.3,84.0,92.4,29.15,18.90131
14.0,15.0,28.4,86.0,93.1,29.25,19.09483
14.0,15.0,28.7,87.0,92.4,29.31,19.3012
14.0,15.0,28.7,84.0,93.0,29.41,19.3333
12.0,13.0,28.8,85.0,92.1,29.47,19.42989
13.0,14.0,28.8,83.0,91.3,29.41,19.55244
15.0,17.0,28.8,83.0,90.9,29.34,19.45263
13.0,14.0,28.9,85.0,91.4,29.28,19.45798
13.0,14.0,29.1,85.0,91.8,29.28,19.38546
14.0,15.0,29.3,83.0,92.9,29.46,19.32157
14.0,16.0,29.3,83.0,91.3,29.63,19.32999
14.0,15.0,29.0,84.0,90.5,29.68,19.34785
14.0,15.0,29.0,81.0,91.1,29.75,19.3176
13.0,14.0,28.6,83.0,91.3,29.89,19.23015
12.0,13.0,28.7,84.0,89.7,29.95,19.27
14.0,15.0,28.9,84.0,88.7,29.77,19.40416
15.0,17.0,29.1,84.0,90.2,29.79,19.33247
14.0,15.0,29.4,85.0,88.8,29.76,19.4743
13.0,14.0,29.7,84.0,89.9,29.74,19.63492
12.0,13.0,29.7,79.0,88.7,29.86,19.6207
14.0,16.0,29.7,81.0,88.1,29.71,19.56079
16.0,18.0,29.8,83.0,88.5,29.57,19.38433
16.0,18.0,29.9,82.0,88.9,29.4,19.21155
14.0,15.0,30.1,80.0,90.1,29.26,19.07705
15.0,17.0,30.1,79.0,91.3,29.49,18.86863
13.0,14.0,30.2,78.0,89.9,29.76,18.62069
11.0,12.0,30.2,80.0,89.1,30.08,18.33707
12.0,13.0,30.0,77.0,87.7,30.23,18.04891
10.0,11.0,29.9,79.0,86.6,30.22,17.71008
11.0,12.0,29.7,78.0,87.5,30.01,17.43798
12.0,13.0,30.0,80.0,88.6,29.94,17.1825
11.0,12.0,30.3,81.0,87.8,29.89,17.08619
11.0,12.0,30.5,79.0,87.9,29.64,17.05555
14.0,15.0,30.7,77.0,89.6,29.57,17.11113
11.0,12.0,30.6,79.0,89.2,29.54,17.22325
13.0,14.0,30.7,79.0,89.0,29.55,17.31054
13.0,14.0,30.7,79.0,89.6,29.61,17.27923
12.0,14.0,30.5,79.0,89.2,29.63,17.39734
13.0,14.0,30.3,77.0,88.9,29.65,17.44098
13.0,14.0,30.2,76.0,88.5,29.86,17.35967
13.0,14.0,29.9,79.0,87.9,30.06,17.30921
13.0,14.0,30.0,81.0,86.7,30.12,17.17446
13.0,14.0,30.2,81.0,86.3,30.06,17.04433
13.0,14.0,30.4,79.0,85.9,30.04,16.84087
12.0,13.0,30.4,79.0,86.9,30.15,16.71612
12.0,13.0,30.7,80.0,86.1,30.21,16.6277
12.0,13.0,30.7,75.0,84.7,30.17,16.398
12.0,13.0,30.8,78.0,85.9,30.09,16.29502
11.0,12.0,30.9,78.0,86.0,29.97,16.20614
