PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
8.5,9.5,26.225,86.5,98.375,28.56,9.3192645
7.137931034482759,7.655172413793103,28.089655172413792,81.62068965517241,95.89999999999999,29.139137931034483,9.266843999999999
7.4625,8.0625,26.33125,84.6375,97.00750000000001,28.884249999999998,9.9194051
5.625,5.778846153846154,27.861538461538462,79.58653846153847,93.6326923076923,29.577115384615386,8.263974807692309
5.529411764705882,5.647058823529412,30.011764705882353,73.41176470588235,86.57058823529412,30.710000000000004,7.859840352941177
4.545454545454546,4.545454545454546,30.5,71.36363636363636,86.62727272727273,30.616363636363634,7.215248636363636
4.043478260869565,4.086956521739131,29.599999999999998,73.0,88.12173913043478,30.053478260869564,6.499511913043478
3.7857142857142856,3.7857142857142856,28.501785714285713,75.32142857142857,90.38571428571429,29.639999999999997,6.734945928571428
4.3,4.3,26.45,85.4,98.92,28.476,6.6202179
4.409090909090909,4.590909090909091,26.386363636363637,84.95454545454545,98.11818181818181,28.515454545454546,6.972071181818181
4.666666666666667,4.666666666666667,24.2,88.0,99.7,27.46666666666667,8.096557666666667
4.166666666666667,4.166666666666667,24.2,88.0,98.95,27.468333333333334,8.172610833333334
6.0,7.0,29.9,75.0,87.4,30.41,9.449868
8.767857142857142,9.446428571428571,30.536607142857143,71.875,87.25,30.420714285714286,10.580378696428571
9.617647058823529,10.573529411764707,31.633823529411764,69.30882352941177,85.88235294117646,31.118529411764705,12.467943235294118
6.147058823529412,6.382352941176471,32.90735294117647,64.88235294117646,80.60941176470588,32.025,9.338868264705882
6.22972972972973,6.351351351351352,32.43108108108108,65.43243243243244,80.94567567567567,32.204054054054055,8.237599432432432
5.111111111111111,5.333333333333333,30.966666666666665,68.22222222222223,83.1888888888889,31.29222222222222,8.181015222222221
3.59,3.61,30.264,69.44,83.91799999999999,31.0728,6.987929739999999
3.4545454545454546,3.4727272727272727,30.024545454545454,70.82727272727273,87.57454545454546,30.331636363636363,6.2664864
3.5348837209302326,3.5813953488372094,27.751162790697673,76.1046511627907,94.59302325581395,28.613953488372093,6.560977325581396
14.063829787234043,15.48936170212766,26.48936170212766,84.91489361702128,97.43617021276596,28.79978723404255,16.05682510638298
