PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
3.0,3.0,33.1,57.0,75.27,32.55,9.082379
2.0,2.0,33.1,57.0,75.39,32.4,9.107423
3.0,3.0,33.1,57.0,75.95,32.19,9.273659
2.0,2.0,33.1,58.0,76.3,32.11,9.291274
4.0,4.0,33.1,57.0,77.0,32.05,9.329869
3.0,3.0,33.2,57.0,76.38,32.05,9.29905
4.0,4.0,33.2,57.0,75.93,32.2,9.348718
1.0,1.0,33.2,57.0,76.08,32.34,9.399446
2.0,2.0,33.2,57.0,75.12,32.32,9.47665
4.0,4.0,33.1,57.0,74.86,32.23,9.50776
4.0,4.0,33.1,58.0,75.5,32.1,9.625524
3.0,3.0,32.9,58.0,75.81,32.1,9.754275
1.0,1.0,32.8,58.0,75.41,32.06,9.917206
4.0,4.0,32.7,59.0,75.26,32.04,9.891868
4.0,4.0,32.6,58.0,76.37,32.07,9.902001
4.0,4.0,32.5,59.0,75.59,32.13,10.05694
3.0,3.0,32.5,58.0,74.95,32.15,10.12904
4.0,4.0,32.4,59.0,74.61,32.09,10.1605
2.0,2.0,32.3,58.0,75.17,32.12,10.14398
4.0,5.0,32.3,59.0,74.88,32.01,10.19143
4.0,4.0,32.3,59.0,76.15,31.98,10.31171
3.5,3.5,32.25,59.0,75.52,32.01,10.36217
3.5,3.5,32.2,58.5,75.44,32.12,10.37202
4.0,5.0,32.1,59.0,74.11,32.25,10.43758
3.0,3.0,32.1,59.0,73.41,32.41,10.46392
4.0,4.0,32.0,60.0,74.12,32.6,10.47578
3.0,3.0,32.0,60.0,73.46,32.79,10.56672
4.0,4.0,31.95,60.5,72.94,32.91,10.70425
3.0,3.0,31.9,60.0,73.79,32.86,10.78896
2.0,2.0,31.9,60.0,77.34,32.78,10.85943
4.0,4.0,31.9,60.0,80.4,32.65,11.05471
3.0,3.0,32.0,59.0,83.4,32.16,11.24072
3.5,3.5,32.15,59.0,85.8,31.82,11.82026
4.0,4.0,32.3,59.0,85.8,31.7,12.41592
5.0,5.0,32.5,61.0,86.7,31.62,12.60025
7.0,7.0,32.6,62.0,86.9,31.63,12.84589
7.0,7.0,32.7,64.0,87.3,31.57,12.97679
6.0,6.0,32.6,64.0,87.4,31.65,13.15611
7.0,7.0,32.5,64.0,85.9,31.79,13.25261
7.0,7.0,32.4,64.0,86.0,31.81,13.13325
7.0,7.0,32.3,65.0,86.0,31.83,13.04599
8.0,9.0,32.1,65.0,85.4,31.74,12.78055
8.0,9.0,31.9,66.0,86.1,31.43,12.5289
7.0,7.0,31.7,67.0,86.8,31.23,12.36705
8.0,9.0,31.6,67.0,87.8,31.11,12.19573
5.0,5.0,31.3,67.0,87.7,31.22,11.98653
5.0,5.0,31.2,67.0,87.6,31.11,11.9361
5.0,5.0,31.2,67.0,88.2,31.04,11.83868
6.0,6.0,31.1,67.0,88.5,30.98,11.66227
6.0,6.0,31.1,68.0,88.6,30.87,11.69734
6.0,6.0,31.0,68.0,89.3,30.72,11.70187
6.0,6.0,30.9,69.0,89.7,30.67,11.72632
6.0,6.0,30.8,69.0,89.7,30.62,11.83084
7.0,7.0,30.7,69.0,90.0,30.82,11.90248
5.0,5.0,30.6,69.0,88.8,30.9,11.95832
6.0,6.0,30.4,70.0,89.0,30.8,11.91377
6.0,6.0,30.3,70.0,89.4,30.76,11.91852
5.0,5.0,29.9,71.0,89.2,30.76,12.05192
6.0,6.0,29.8,72.0,89.6,30.76,12.19196
7.0,7.0,29.7,72.0,89.3,30.86,12.17971
6.0,6.0,29.7,72.0,88.2,30.89,12.20142
6.0,7.0,29.6,72.0,89.1,30.71,12.12958
8.0,9.0,29.5,72.0,89.7,30.59,11.98565
6.0,6.0,29.5,72.0,90.2,30.53,11.76284
6.0,7.0,29.4,72.0,90.2,30.5,11.54384
6.0,6.0,29.4,73.0,90.6,30.4,11.27001
7.0,7.0,29.3,73.0,90.5,30.31,11.05359
4.0,4.0,29.3,73.0,90.8,30.25,10.79583
4.0,4.0,29.3,73.0,91.8,30.17,10.5828
4.0,4.0,29.3,72.0,91.8,30.23,10.42686
4.0,4.0,29.2,72.0,91.0,30.12,10.36991
4.0,4.0,29.2,72.0,92.0,30.03,10.30311
4.0,4.0,29.1,72.0,92.0,30.01,10.38175
4.0,4.0,29.1,73.0,92.0,30.03,10.43046
3.0,3.0,29.0,73.0,92.3,30.0,10.41052
5.0,5.0,28.9,74.0,92.8,30.02,10.48126
5.0,5.0,28.8,74.0,92.0,30.03,10.52928
5.0,5.0,28.7,74.0,92.0,29.99,10.69076
6.0,6.0,28.6,74.0,92.9,29.92,10.77289
4.5,4.5,28.55,75.5,93.1,29.86,10.83846
6.0,6.0,28.4,76.0,92.5,29.86,10.70272
4.0,4.0,28.3,76.0,92.8,29.75,10.62745
5.0,5.0,28.2,77.0,93.1,29.71,10.33184
6.0,7.0,28.1,77.0,92.8,29.72,10.24281
4.0,4.0,28.1,79.0,93.0,29.73,10.08537
4.0,4.0,28.0,78.0,92.5,29.77,10.03547
5.0,5.0,28.0,78.0,92.9,29.68,9.908763
4.0,4.0,27.9,79.0,93.7,29.76,9.808802
5.0,5.0,27.8,79.0,93.7,29.91,9.6752
4.0,4.0,27.8,79.0,93.2,29.93,9.553323
4.0,4.0,27.8,79.0,92.7,29.97,9.470563
4.0,4.0,27.8,78.0,92.6,29.86,9.342061
4.0,4.0,27.8,78.5,93.0,29.75,9.282635
5.0,5.0,27.9,79.0,93.7,29.81,9.391862
4.0,4.0,27.9,79.0,93.1,29.94,9.450957
4.0,4.0,27.9,79.0,92.7,29.9,9.4726
4.0,4.0,27.9,79.0,93.0,29.81,9.431616
4.0,4.0,27.9,78.0,93.3,29.66,9.321248
4.0,4.0,27.9,79.0,93.9,29.58,9.324319
5.0,5.0,27.8,79.0,94.1,29.54,9.325879
4.0,4.0,27.8,79.0,93.5,29.49,9.19086
5.0,5.0,27.8,79.0,94.1,29.47,9.093067
4.0,4.0,27.8,79.0,93.8,29.49,9.103568
1.0,1.0,27.8,79.0,94.0,29.45,8.954552
3.0,3.0,27.7,79.0,94.7,29.49,8.896672
4.0,4.0,27.7,79.0,94.6,29.54,8.7468
2.0,2.0,27.6,79.0,94.4,29.51,8.650647
2.0,2.0,27.5,79.0,94.7,29.52,8.736066
2.0,2.0,27.5,79.0,95.0,29.59,8.788588
4.0,4.0,27.5,79.0,94.1,29.6,8.855821
4.0,4.0,27.4,80.0,94.1,29.55,8.857469
3.0,3.0,27.3,80.0,94.1,29.56,8.9899
5.0,5.0,27.3,80.0,94.3,29.54,9.090077
5.0,5.0,27.2,80.0,94.7,29.56,9.035381
4.0,5.0,27.2,80.0,94.2,29.48,8.997259
4.0,4.0,27.2,80.0,95.0,29.4,8.954904
3.0,3.0,27.1,80.0,94.6,29.43,8.843086
4.0,4.0,27.2,80.0,94.6,29.35,8.687302
5.0,5.0,27.1,80.0,95.4,29.33,8.628716
3.0,3.0,27.1,81.0,95.1,29.37,8.549914
3.0,3.0,27.1,81.0,94.8,29.38,8.572921
3.0,3.0,27.1,81.0,95.1,29.36,8.597878
3.0,3.0,27.0,81.0,95.3,29.41,8.55154
4.0,4.0,27.0,81.0,94.8,29.46,8.712462
2.0,2.0,27.0,81.0,94.7,29.42,8.754706
2.0,2.0,26.9,81.0,95.6,29.28,8.778615
4.0,4.0,26.9,81.0,96.2,29.17,8.741556
2.0,2.0,26.9,81.0,96.1,29.17,8.776958
4.0,4.0,26.8,82.0,95.9,29.16,8.775451
4.0,4.0,26.9,82.0,95.9,29.17,8.725419
4.0,4.0,26.9,82.0,95.9,29.09,8.662675
4.0,4.0,26.8,81.0,96.4,29.04,8.532965
1.0,1.0,26.8,81.0,97.1,29.02,8.447677
2.0,2.0,26.8,82.0,97.2,28.99,8.360458
3.0,3.0,26.7,82.0,97.6,28.93,8.207407
4.0,4.0,26.7,82.0,97.5,28.88,7.988808
3.0,4.0,26.7,82.0,97.9,28.8,7.947256
3.0,3.0,26.6,82.0,98.1,28.78,7.951272
3.0,3.0,26.5,82.0,98.5,28.77,7.911756
4.0,4.0,26.5,82.0,98.7,28.77,8.029197
2.0,2.0,26.5,82.0,99.0,28.76,8.060274
3.0,3.0,26.4,82.0,99.1,28.69,8.048998
3.0,4.0,26.3,83.0,99.5,28.69,8.049763
3.0,3.0,26.2,82.0,99.2,28.72,8.160062
2.0,2.0,26.2,83.0,99.5,28.64,8.235164
3.0,3.0,26.1,83.0,99.3,28.54,8.378135
3.0,3.0,26.1,84.0,99.5,28.53,8.464275
3.0,3.0,26.0,84.0,99.5,28.52,8.529454
3.0,3.0,26.0,84.0,99.4,28.53,8.575196
4.0,4.0,25.9,85.0,99.6,28.51,8.594242
1.0,1.0,25.8,85.0,99.8,28.54,8.568413
4.0,4.0,25.8,85.0,99.7,28.53,8.51127
3.0,3.0,25.8,85.0,99.7,28.47,8.50277
3.0,3.0,25.7,85.0,99.7,28.41,8.443316
3.0,3.0,25.7,85.0,99.8,28.38,8.331206
22.0,25.0,28.1,74.0,99.9,28.34,40.40578
21.0,23.0,28.1,74.0,99.7,28.39,40.69606
22.0,26.0,28.1,75.0,98.8,28.4,40.85088
22.0,26.0,28.1,75.0,98.3,28.41,40.82831
22.0,24.0,28.1,75.0,98.4,28.39,41.20735
23.0,27.0,28.3,75.0,97.6,28.53,41.08874
25.0,28.0,28.3,75.0,97.5,28.59,40.80098
25.0,28.0,28.4,73.0,96.9,28.57,40.7008
23.0,28.0,28.4,73.0,97.0,28.52,40.1472
24.0,27.0,28.5,73.0,97.0,28.52,39.59199
24.0,28.0,28.5,73.0,97.4,28.57,39.0041
22.0,25.0,28.5,73.0,97.4,28.62,38.52398
20.0,23.0,28.5,73.0,96.8,28.55,38.45068
23.0,27.0,28.5,73.0,97.3,28.52,38.61216
20.0,22.0,28.5,73.0,97.4,28.54,38.51456
19.0,22.0,28.6,73.0,97.2,28.52,38.53572
20.0,23.0,28.6,73.0,97.4,28.59,38.58895
23.0,26.0,28.55,73.0,97.0,28.61,39.66565
24.0,28.0,28.5,73.0,96.8,28.64,40.53731
24.0,29.0,28.5,73.0,96.8,28.74,41.01366
23.0,27.0,28.4,74.0,95.1,28.87,42.08248
24.0,27.0,28.4,73.0,95.5,28.85,42.12883
22.0,24.0,28.4,74.0,95.9,28.87,42.14322
22.0,24.0,28.4,73.0,95.8,28.91,42.28101
20.0,23.0,28.4,74.0,95.3,29.0,41.88177
22.0,25.0,28.5,73.0,94.5,29.07,41.72452
20.0,23.0,28.4,73.0,94.3,29.18,41.23253
23.0,27.0,28.5,73.0,93.4,29.43,40.782
26.0,29.0,28.5,73.0,93.1,29.45,41.05675
22.0,26.0,28.5,73.0,93.8,29.5,41.06949
20.0,22.5,28.55,73.0,93.6,29.47,41.38034
22.0,25.0,28.6,74.0,93.4,29.32,41.81708
22.0,26.0,28.6,73.0,94.5,29.37,42.27291
21.0,24.0,28.7,73.0,94.3,29.5,42.56944
21.0,24.0,28.8,74.0,93.6,29.6,43.62866
22.0,25.0,28.9,73.0,92.4,29.58,43.80898
24.0,28.0,29.0,72.0,92.3,29.52,43.86405
22.0,25.0,29.0,73.0,92.8,29.42,43.58974
22.0,27.0,29.0,72.0,93.6,29.45,43.40606
22.0,26.0,29.1,73.0,93.3,29.55,43.26616
23.0,27.0,29.1,72.0,92.8,29.67,42.7304
20.0,22.0,29.1,72.0,92.4,29.72,42.15747
23.5,27.0,29.2,71.5,92.7,29.64,41.86824
23.0,27.0,29.3,72.0,93.2,29.74,41.57816
20.0,23.0,29.3,72.0,93.2,29.88,41.3268
22.0,25.0,29.4,72.0,92.3,29.98,41.45468
24.0,27.0,29.4,71.0,90.7,29.93,41.55147
24.0,28.0,29.4,71.0,91.7,29.83,41.60711
21.0,24.0,29.5,71.0,92.8,29.98,41.64032
23.0,27.0,29.5,71.0,91.3,30.21,41.8258
22.0,25.0,29.6,71.0,90.2,29.95,42.13327
22.0,25.0,29.7,71.0,91.0,29.8,42.11202
20.0,22.0,29.7,71.0,90.6,29.82,42.03753
20.0,24.0,29.7,71.0,90.6,29.83,41.92424
19.0,22.0,29.7,71.0,91.0,29.86,41.97389
21.0,24.0,29.8,70.0,90.5,29.93,42.14193
24.0,27.0,29.9,70.0,91.4,30.1,42.15237
24.0,27.0,29.9,70.0,90.1,29.98,41.97483
25.0,29.0,29.9,70.0,91.1,29.91,42.1385
24.0,27.0,30.0,70.0,91.7,30.21,42.0996
26.0,29.0,30.0,70.0,89.7,30.22,42.29991
21.0,24.0,30.0,70.0,89.8,30.18,42.32728
19.0,22.0,30.0,70.0,88.9,29.99,42.35488
21.0,25.0,30.0,70.0,89.7,30.01,42.11857
23.0,27.0,30.0,70.0,90.2,30.19,42.05341
22.0,26.0,30.0,70.0,89.6,30.31,42.04126
21.0,24.0,30.0,70.0,89.4,30.33,42.03872
19.0,22.0,30.1,70.0,88.6,30.33,41.54383
22.0,25.0,30.1,69.0,87.8,30.25,41.45796
22.0,25.0,30.1,69.0,89.1,30.27,41.15197
19.0,21.0,30.1,69.0,90.1,30.44,40.51756
20.0,24.0,30.1,69.0,88.1,30.56,40.05819
19.0,21.0,30.1,69.0,88.6,30.53,39.52668
20.0,22.0,30.1,69.0,87.6,30.52,39.19019
18.0,20.0,30.2,69.0,87.7,30.52,39.08068
17.0,19.0,30.2,69.0,88.7,30.56,39.14791
17.0,19.0,30.2,69.0,88.0,30.47,38.80086
16.0,18.0,30.3,69.0,88.0,30.33,38.57332
17.0,20.0,30.3,68.0,87.7,30.32,38.41204
16.0,18.0,30.4,68.0,88.5,30.29,38.42662
20.0,22.0,30.5,68.0,88.3,30.36,38.14427
16.0,18.0,30.5,68.0,87.8,30.47,38.24701
19.0,21.0,30.6,68.0,87.5,30.52,38.08752
16.0,19.0,30.5,68.0,87.8,30.59,37.66558
16.0,18.0,30.5,67.0,86.9,30.67,37.31292
17.0,19.0,30.5,67.0,86.5,30.7,36.79371
14.0,16.0,30.5,68.0,85.6,31.02,35.59541
16.0,18.0,30.5,67.0,84.9,30.93,34.97894
16.0,18.0,30.5,67.0,85.0,30.88,34.14931
16.0,18.0,30.4,67.0,85.1,30.99,33.82141
14.0,16.0,30.5,67.0,84.0,31.01,33.27268
14.0,15.0,30.5,68.0,85.4,31.14,32.36082
15.0,17.0,30.6,67.0,85.8,31.26,32.35563
14.0,15.0,30.7,67.0,84.3,31.24,32.58583
14.0,15.0,30.8,66.0,85.8,31.08,32.59988
13.0,15.0,30.9,66.0,85.7,31.04,32.74601
15.0,17.0,31.1,66.0,86.5,31.25,32.80567
14.0,16.0,31.2,65.0,84.7,31.22,32.94083
17.0,19.0,31.4,66.0,85.0,31.13,33.03316
15.0,17.0,31.6,65.0,85.3,30.98,33.18051
17.0,19.0,31.7,64.0,86.0,30.86,33.46029
20.0,22.0,31.8,64.0,86.3,30.72,33.7226
16.0,18.0,31.9,65.0,86.9,30.63,34.05249
15.0,18.0,32.0,64.0,87.2,30.59,34.13112
13.0,14.0,32.0,64.0,87.0,30.55,33.95147
14.0,17.0,32.0,64.0,86.3,30.51,33.85569
15.0,18.0,32.0,64.0,87.2,30.53,33.65826
14.0,15.0,31.9,64.0,86.3,30.69,33.44179
15.0,17.0,31.8,64.0,86.4,30.62,33.39434
14.0,15.0,31.8,64.0,86.8,30.61,33.27146
15.0,17.0,31.7,64.0,86.8,30.77,33.13327
15.0,17.0,31.6,64.0,85.6,30.9,32.77406
13.0,15.0,31.5,65.0,85.4,31.0,32.36916
13.0,14.0,31.4,65.0,84.3,30.96,32.06856
14.0,15.0,31.3,64.0,85.2,30.8,31.79156
15.0,18.0,31.1,65.0,85.8,30.71,31.4655
13.0,14.0,31.1,66.0,85.6,30.75,31.43721
14.0,15.0,31.1,67.0,85.1,30.84,31.32883
14.0,15.0,31.1,65.0,85.2,30.84,31.36295
15.0,17.0,31.1,66.0,84.9,30.68,31.0146
15.0,17.0,31.1,65.0,85.3,30.56,30.8425
16.0,18.0,31.1,65.0,85.4,30.51,30.89715
13.0,14.0,31.1,65.0,85.7,30.45,30.73165
13.0,14.0,31.1,65.0,85.8,30.4,30.54093
12.0,13.0,31.1,66.0,86.3,30.37,30.214
12.0,14.0,31.1,65.0,85.5,30.36,29.79192
13.0,14.0,31.0,65.0,87.4,30.42,29.3194
13.0,14.0,30.9,65.0,86.7,30.42,28.79555
11.5,13.0,30.8,66.0,85.9,30.45,28.56149
11.0,12.0,30.5,66.0,86.7,30.44,28.73882
11.0,12.0,30.4,67.0,86.1,30.41,28.72697
12.0,13.0,30.4,67.0,86.0,30.43,28.79561
14.0,15.0,30.3,66.0,86.2,30.46,28.9826
12.0,13.0,30.2,67.0,85.7,30.54,29.20044
12.0,13.0,30.2,67.0,85.1,30.57,29.33173
13.0,15.0,30.2,67.0,85.3,30.6,29.70201
13.0,15.0,30.1,67.0,86.5,30.68,30.06707
12.0,13.0,30.1,68.0,84.9,30.81,30.12772
12.0,13.0,29.9,69.0,84.4,31.05,29.88125
12.0,14.0,29.9,69.0,84.3,31.11,29.74419
14.0,15.0,29.8,69.0,83.6,31.28,29.7095
13.0,15.0,29.8,69.0,82.5,31.3,29.59592
12.0,13.0,29.8,69.0,82.0,31.36,29.51446
13.0,14.0,29.8,69.0,83.0,31.56,29.45076
13.0,14.0,29.9,69.0,81.0,31.74,29.38091
14.0,16.0,30.0,69.0,80.8,31.9,29.3986
12.0,13.0,30.0,69.0,81.7,31.86,29.20858
12.0,13.0,30.1,68.0,80.9,31.7,28.90797
12.0,13.0,30.2,67.0,81.6,31.62,28.53422
13.0,14.0,30.2,67.0,81.9,31.83,28.24136
12.0,13.0,30.4,68.0,81.1,31.99,27.98904
12.0,13.0,30.5,67.0,80.7,31.73,27.74897
13.0,14.0,30.7,67.0,82.6,31.92,27.51958
10.0,11.0,30.9,66.0,83.9,32.31,27.32951
11.0,12.0,31.1,65.0,78.29,32.46,27.24419
12.0,13.0,31.2,65.0,78.33,32.59,27.12133
11.0,12.0,31.3,65.0,79.15,32.15,26.97277
11.0,12.0,31.7,63.0,81.1,31.52,27.16007
10.0,11.0,31.8,64.0,81.5,31.34,27.43329
11.0,12.0,31.9,63.0,82.0,31.19,27.71892
12.0,13.0,31.9,65.0,83.6,31.31,27.89438
13.0,14.0,32.1,64.0,82.6,31.45,27.85298
11.0,13.0,32.1,63.0,80.6,31.5,28.07716
11.0,12.0,32.1,62.0,80.7,31.54,28.16585
10.0,11.0,32.1,62.0,80.9,31.59,28.12409
10.0,12.0,32.0,62.0,80.9,31.62,27.91891
11.0,12.0,31.9,63.0,79.99,31.55,27.7644
12.0,13.0,31.8,63.0,80.8,31.52,27.55011
11.0,12.0,31.7,63.0,81.4,31.58,27.67079
10.0,11.0,31.7,62.0,81.8,31.64,27.56768
13.0,14.0,31.6,63.0,80.4,31.57,27.55336
11.0,12.0,31.6,63.0,81.2,31.59,27.41466
10.0,11.0,31.7,62.0,82.8,31.58,27.39477
9.0,10.0,31.7,63.0,81.8,31.53,27.16265
10.0,11.0,31.7,63.0,80.8,31.45,26.92954
10.0,11.0,31.7,62.0,82.3,31.39,27.01776
10.0,12.0,31.7,62.0,81.5,31.5,26.97338
11.0,12.0,31.6,63.0,81.2,31.53,26.94497
10.0,11.0,31.5,64.0,80.8,31.6,26.99386
10.0,11.0,31.4,64.0,80.3,31.45,26.86765
11.0,12.0,31.3,64.0,82.3,31.38,26.82101
11.0,12.0,31.2,63.0,80.8,31.34,26.69054
11.0,13.0,31.1,64.0,80.5,31.24,26.6889
10.0,11.0,31.0,64.0,80.7,31.24,26.667
11.0,12.0,30.9,65.0,80.9,31.33,26.78578
11.0,12.0,30.8,65.0,81.1,31.36,26.90434
12.0,13.0,30.7,66.0,79.95,31.45,26.97592
12.0,13.0,30.7,66.0,80.4,31.63,27.03873
12.0,13.0,30.6,65.0,80.1,31.72,27.28929
9.0,10.0,30.6,65.0,78.47,31.76,27.37492
12.0,13.0,30.5,65.0,78.19,31.79,27.37914
11.0,13.0,30.5,65.0,79.8,32.0,27.57376
11.0,12.0,30.5,66.0,77.31,32.06,27.75273
10.0,11.0,30.5,66.0,78.21,32.15,28.02422
10.0,11.0,30.6,65.0,78.25,32.09,28.10695
11.0,12.0,30.7,64.0,77.94,32.03,28.07523
11.0,12.0,30.9,65.0,78.24,32.02,28.42122
12.0,14.0,31.1,64.0,78.76,32.14,28.53177
19.0,24.0,31.4,64.0,77.37,32.35,28.69776
14.0,15.0,31.6,63.0,76.41,32.66,28.67383
12.0,13.0,31.9,61.0,76.73,32.48,28.82504
12.0,13.0,32.1,61.0,77.48,32.37,28.85368
12.0,13.0,32.3,61.0,78.04,32.47,28.98353
11.0,12.0,32.5,60.0,78.88,32.69,29.14694
12.0,13.0,32.7,60.0,80.5,32.93,29.24518
12.0,13.0,32.9,60.0,79.51,33.11,29.4071
12.0,13.0,33.1,59.0,76.21,33.07,29.66012
12.0,13.0,33.1,58.0,77.87,33.03,29.6612
11.0,13.0,33.2,59.0,80.0,33.12,29.70776
10.0,11.0,33.3,59.0,79.06,33.32,29.6177
13.0,14.0,33.4,61.0,79.29,33.43,29.55141
12.0,13.0,33.5,60.0,75.61,33.27,29.46602
11.0,13.0,33.6,59.0,76.62,33.09,29.50154
12.0,13.0,33.7,59.0,76.91,32.87,29.47496
12.0,13.0,33.8,59.0,78.73,32.34,29.09848
12.0,13.0,33.9,59.0,80.8,32.41,28.92847
12.0,14.0,34.0,58.0,82.4,32.37,28.58726
13.0,14.0,34.0,58.0,83.4,32.15,28.00062
11.0,12.0,33.9,58.0,84.3,32.04,27.2977
11.0,13.0,33.8,57.0,84.7,32.0,26.86029
11.0,12.0,33.6,58.0,84.4,31.9,26.60455
12.5,14.0,33.35,59.0,85.2,32.04,26.22106
10.0,11.0,33.0,62.0,84.6,32.44,25.38936
10.0,11.0,32.9,62.0,83.2,32.75,25.00764
10.0,11.0,32.6,63.0,83.7,32.92,24.35404
12.0,13.0,32.3,64.0,81.8,32.91,23.05482
13.0,14.0,32.1,64.0,82.3,32.79,22.81813
12.0,13.0,32.1,65.0,83.4,32.7,22.54174
11.0,12.0,32.1,66.0,82.7,32.66,22.21254
12.0,13.0,32.1,65.0,83.1,32.56,21.78381
12.0,13.0,32.2,65.0,83.5,32.38,21.45748
10.0,11.0,32.3,65.0,84.8,32.37,21.05185
11.0,12.0,32.4,65.0,83.0,32.35,20.74219
10.0,11.0,32.5,64.0,83.5,32.43,20.45057
10.0,11.0,32.5,64.0,82.6,32.45,20.07583
10.0,11.0,32.5,64.0,83.6,32.28,19.70679
9.0,10.0,32.5,64.0,84.5,32.29,19.50797
10.0,11.0,32.3,64.0,84.4,32.26,19.38322
10.0,11.0,32.2,65.0,84.3,32.08,19.30462
10.0,11.0,32.1,64.0,85.0,31.97,19.30989
10.0,11.0,32.0,66.0,85.1,31.89,19.14238
8.0,9.0,31.9,65.0,85.6,31.78,18.90187
9.0,10.0,31.9,66.0,86.5,31.67,18.77475
9.0,10.0,31.8,67.0,87.0,31.7,18.61761
8.0,9.0,31.6,66.0,86.2,31.88,18.31265
8.0,9.0,31.5,66.0,85.0,31.97,18.12596
9.0,10.0,31.5,67.0,85.6,32.08,18.09246
9.0,10.0,31.3,67.0,85.4,32.3,17.88093
8.0,9.0,31.1,69.0,84.5,32.17,17.43208
7.0,7.0,30.9,69.0,84.9,32.23,17.25348
8.0,9.0,30.9,69.0,83.7,32.37,17.2211
8.0,9.0,30.8,69.0,84.5,32.6,17.16331
8.0,9.0,30.8,69.0,81.6,32.6,16.91466
8.0,9.0,30.8,69.0,84.0,32.44,16.89924
8.0,9.0,30.8,69.0,83.2,32.47,16.81977
8.0,9.0,30.8,69.0,83.4,32.29,16.70499
7.0,7.0,30.7,69.0,84.7,32.24,16.85547
8.0,9.0,30.8,69.0,83.8,32.43,16.9032
9.0,10.0,30.8,69.0,84.1,32.49,16.88834
7.0,7.0,30.9,68.0,83.5,32.55,16.8186
6.0,6.0,31.1,68.0,83.1,32.47,16.47714
6.0,6.0,31.2,67.0,83.4,32.37,16.47358
6.0,6.0,31.2,67.0,83.1,32.4,16.59363
6.0,6.0,31.3,67.0,82.0,32.5,16.63008
8.0,9.0,31.3,68.0,82.1,32.72,17.10925
7.5,8.0,31.35,67.5,80.8,32.78,17.33644
7.0,7.0,31.4,66.0,81.6,32.75,17.29959
7.0,7.5,31.45,66.0,82.1,32.44,17.46866
8.0,9.0,31.4,66.5,83.4,32.41,17.40046
7.0,7.0,31.4,66.0,84.1,32.07,18.61608
7.0,7.0,31.4,66.0,82.7,31.92,18.84524
8.0,9.0,31.3,66.0,84.1,31.79,19.93223
7.0,7.0,31.2,67.0,85.0,31.8,20.1327
7.0,7.0,31.2,66.0,84.4,31.75,27.0066
7.0,7.0,31.2,66.0,83.8,31.6,27.81493
10.0,11.0,31.1,67.0,84.8,31.42,27.80956
9.0,10.0,31.0,68.0,84.9,31.4,27.97883
7.0,7.0,30.9,68.0,85.5,31.27,28.34014
10.0,11.0,30.8,68.0,85.0,31.19,28.57073
9.0,10.0,30.7,68.0,84.9,31.13,28.57205
8.0,9.0,30.5,68.0,85.8,30.99,27.69209
7.0,7.0,30.4,68.0,86.0,30.9,27.88801
8.0,9.0,30.3,69.0,86.2,30.88,27.34851
7.0,8.0,30.2,69.0,86.2,30.9,26.90391
7.0,7.0,30.0,70.0,86.6,30.96,23.32352
7.0,8.0,29.8,70.0,86.4,30.94,19.74232
7.0,8.0,29.6,70.0,86.4,30.92,19.84367
9.0,10.0,29.4,71.0,86.5,30.93,20.22079
9.0,10.0,29.0,72.0,87.6,30.76,20.18139
9.0,10.0,28.9,72.0,88.3,30.56,19.95799
9.0,10.0,28.8,73.0,89.0,30.43,19.99082
9.0,10.0,28.6,73.0,89.4,30.39,19.76585
9.0,10.0,28.6,73.0,90.2,30.36,19.65424
9.0,10.0,28.5,73.0,90.4,30.29,19.63402
10.0,11.0,28.3,75.0,90.6,30.29,19.70533
11.0,12.0,28.3,75.0,90.3,30.31,19.92256
11.0,12.0,28.2,75.0,90.1,30.22,19.9883
12.0,13.0,28.1,76.0,90.6,30.1,20.31624
10.0,11.0,28.1,77.0,91.2,29.97,20.94977
12.0,13.0,28.0,78.0,91.5,29.97,21.49249
10.0,11.0,28.0,78.0,92.0,30.02,22.08354
13.0,14.0,27.9,79.0,91.2,30.02,22.91342
12.0,13.0,27.8,78.0,91.5,29.97,23.49249
12.0,14.0,27.7,78.0,91.8,29.78,23.31244
15.0,17.0,27.7,78.0,92.5,29.69,23.00272
17.0,19.0,27.5,79.0,92.9,29.66,22.10554
23.0,26.0,27.4,79.0,93.1,29.73,22.37242
12.0,13.0,27.3,79.0,93.1,29.84,24.16327
8.0,9.0,27.2,80.0,92.9,29.84,24.88349
8.0,9.0,27.2,80.0,93.0,29.78,25.12831
7.0,7.0,27.1,80.0,93.2,29.71,24.78246
8.0,9.0,27.1,81.0,92.9,29.72,25.09365
9.0,10.0,27.0,81.0,93.5,29.68,26.43186
10.0,11.0,27.0,81.0,94.1,29.66,28.31337
12.0,13.0,26.9,81.0,93.4,29.64,30.44214
13.0,14.0,26.9,81.0,93.3,29.6,32.68625
13.0,14.0,26.9,81.0,93.7,29.51,34.41716
16.0,18.0,26.9,82.0,93.9,29.49,36.00034
34.0,38.0,26.8,81.0,93.8,29.42,34.7676
24.0,28.0,26.8,81.0,94.0,29.36,32.73105
30.0,35.0,26.9,82.0,94.2,29.39,31.7329
32.0,37.0,26.8,82.0,94.4,29.35,31.03328
19.0,21.0,26.8,81.0,95.0,29.4,30.39813
21.0,23.0,26.8,82.0,94.7,29.46,29.06409
23.0,26.0,26.7,81.0,94.2,29.48,28.31421
11.0,12.0,26.7,81.0,93.8,29.42,27.08811
